Frame,left_hand_thumb_0_joint_dof,left_hand_thumb_1_joint_dof,left_hand_thumb_2_joint_dof,left_hand_middle_0_joint_dof,left_hand_middle_1_joint_dof,left_hand_index_0_joint_dof,left_hand_index_1_joint_dof,right_hand_thumb_0_joint_dof,right_hand_thumb_1_joint_dof,right_hand_thumb_2_joint_dof,right_hand_index_0_joint_dof,right_hand_index_1_joint_dof,right_hand_middle_0_joint_dof,right_hand_middle_1_joint_dof,hand_openness
491,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
492,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
493,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
494,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
495,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
496,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
497,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
498,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
499,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
500,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
501,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
502,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
503,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
504,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
505,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
506,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
507,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
508,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
509,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
510,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
511,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
512,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
513,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
514,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
515,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
516,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
517,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
518,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
519,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
520,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
521,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
522,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
523,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
524,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
525,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
526,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
527,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
528,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
529,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
530,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
531,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
532,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
533,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
534,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
535,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
536,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
537,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
538,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
539,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
540,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
541,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
542,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
543,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
544,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
545,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
546,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
547,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
548,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
549,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
550,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
551,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
552,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
553,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
554,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
555,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
556,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
557,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
558,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
559,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
560,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
561,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
562,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
563,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
564,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
565,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
566,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
567,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
568,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
569,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
570,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
571,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
572,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
573,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
574,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
575,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
576,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
577,-60.000140,-41.500021,0.000000,-105.000246,-120.000281,-105.000246,-120.000281,60.000140,41.500021,0.000000,105.000246,120.000281,105.000246,120.000281,0.000000
